Mturk_id,base_rate,phase,trial,email_type,email_id,user_action1,user_action2,user_action3,time,score,cum_score
A1160COTUR26JZ,25_OutFeed,2,13,ham,217,0,100,2,6/3/2019 13:02,1,17
A1160COTUR26JZ,25_OutFeed,2,14,ham,238,0,100,2,6/3/2019 13:03,1,18
A1160COTUR26JZ,25_OutFeed,2,15,phishing,86,1,100,5,6/3/2019 13:03,1,19
A1160COTUR26JZ,25_OutFeed,2,16,ham,223,0,100,4,6/3/2019 13:03,1,20
A1160COTUR26JZ,25_OutFeed,2,17,ham,188,0,100,4,6/3/2019 13:04,1,21
A1160COTUR26JZ,25_OutFeed,2,18,ham,210,0,100,2,6/3/2019 13:04,1,22
A1160COTUR26JZ,25_OutFeed,2,19,phishing,126,1,100,2,6/3/2019 13:05,1,23
A1160COTUR26JZ,25_OutFeed,2,20,ham,215,1,100,5,6/3/2019 13:05,0,23
A1160COTUR26JZ,25_OutFeed,2,21,ham,200,0,100,2,6/3/2019 13:24,1,24
A1160COTUR26JZ,25_OutFeed,2,22,ham,195,0,100,2,6/3/2019 13:25,1,25
A1160COTUR26JZ,25_OutFeed,2,23,phishing,46,1,100,5,6/3/2019 13:26,1,26
A1160COTUR26JZ,25_OutFeed,2,24,phishing,176,1,100,5,6/3/2019 13:26,1,27
A1160COTUR26JZ,25_OutFeed,2,25,phishing,60,1,100,5,6/3/2019 13:27,1,28
A1160COTUR26JZ,25_OutFeed,2,26,ham,208,0,100,4,6/3/2019 13:27,1,29
A1160COTUR26JZ,25_OutFeed,2,27,ham,203,1,100,5,6/3/2019 13:27,0,29
A1160COTUR26JZ,25_OutFeed,2,28,phishing,49,1,100,5,6/3/2019 13:28,1,30
A1160COTUR26JZ,25_OutFeed,2,29,ham,237,0,100,2,6/3/2019 13:28,1,31
A1160COTUR26JZ,25_OutFeed,2,30,ham,196,0,100,2,6/3/2019 13:28,1,32
A1160COTUR26JZ,25_OutFeed,2,31,ham,189,0,100,2,6/3/2019 13:28,1,33
A1160COTUR26JZ,25_OutFeed,2,32,ham,233,0,100,2,6/3/2019 13:28,1,34
A1160COTUR26JZ,25_OutFeed,2,33,ham,204,0,100,2,6/3/2019 13:29,1,35
A1160COTUR26JZ,25_OutFeed,2,34,ham,220,0,100,2,6/3/2019 13:30,1,36
A1160COTUR26JZ,25_OutFeed,2,35,ham,218,1,100,5,6/3/2019 13:31,0,36
A1160COTUR26JZ,25_OutFeed,2,36,ham,205,0,100,2,6/3/2019 13:31,1,37
A1160COTUR26JZ,25_OutFeed,2,37,ham,214,0,100,2,6/3/2019 13:32,1,38
A1160COTUR26JZ,25_OutFeed,2,38,ham,236,0,100,2,6/3/2019 13:33,1,39
A1160COTUR26JZ,25_OutFeed,2,39,ham,211,0,100,2,6/3/2019 13:34,1,40
A1160COTUR26JZ,25_OutFeed,2,40,ham,207,0,100,2,6/3/2019 13:34,1,41
A1160COTUR26JZ,25_OutFeed,2,ch11,check,240,1,100,6,6/3/2019 13:01,0,15
A1160COTUR26JZ,25_OutFeed,2,ch26,check,241,1,100,5,6/3/2019 13:27,1,28
A1160COTUR26JZ,25_OutFeed,3,1,ham,190,0,100,2,6/3/2019 13:34,1,42
A1160COTUR26JZ,25_OutFeed,3,2,ham,213,0,100,2,6/3/2019 13:35,1,43
A1160COTUR26JZ,25_OutFeed,3,3,phishing,178,1,100,5,6/3/2019 13:35,1,44
A1160COTUR26JZ,25_OutFeed,3,4,ham,209,0,100,2,6/3/2019 13:35,1,45
A1160COTUR26JZ,25_OutFeed,3,5,ham,212,0,100,4,6/3/2019 13:36,1,46
A1160COTUR26JZ,25_OutFeed,3,6,phishing,180,1,100,5,6/3/2019 13:36,1,47
A1160COTUR26JZ,25_OutFeed,3,7,ham,219,0,100,2,6/3/2019 13:36,1,48
A1160COTUR26JZ,25_OutFeed,3,8,ham,221,0,100,2,6/3/2019 13:37,1,49
A1160COTUR26JZ,25_OutFeed,3,9,ham,191,0,100,2,6/3/2019 13:37,1,50
A1160COTUR26JZ,25_OutFeed,3,10,ham,222,0,100,2,6/3/2019 13:37,1,51
A124E03UMDZAA9,75_OutFeed,1,1,ham,230,0,94,1,4/3/2019 15:56,1,1
A124E03UMDZAA9,75_OutFeed,1,2,ham,201,0,85,5,4/3/2019 15:56,1,2
A124E03UMDZAA9,75_OutFeed,1,3,phishing,182,1,93,6,4/3/2019 15:57,1,3
A124E03UMDZAA9,75_OutFeed,1,4,ham,188,1,100,6,4/3/2019 15:57,0,3
A124E03UMDZAA9,75_OutFeed,1,5,ham,235,0,93,5,4/3/2019 15:57,1,4
A124E03UMDZAA9,75_OutFeed,1,6,phishing,186,1,93,5,4/3/2019 15:58,1,5
A124E03UMDZAA9,75_OutFeed,1,7,ham,203,0,83,3,4/3/2019 15:58,1,6
A124E03UMDZAA9,75_OutFeed,1,8,ham,218,0,91,2,4/3/2019 15:58,1,7
A124E03UMDZAA9,75_OutFeed,1,9,ham,211,0,84,4,4/3/2019 15:59,1,8
A124E03UMDZAA9,75_OutFeed,1,10,ham,236,0,83,5,4/3/2019 15:59,1,9
A124E03UMDZAA9,75_OutFeed,2,1,ham,209,0,93,5,4/3/2019 15:59,1,10
A124E03UMDZAA9,75_OutFeed,2,2,phishing,72,1,100,6,4/3/2019 16:00,1,11
A124E03UMDZAA9,75_OutFeed,2,3,ham,233,0,94,5,4/3/2019 16:00,1,12
A124E03UMDZAA9,75_OutFeed,2,4,phishing,88,1,99,6,4/3/2019 16:01,1,13
A124E03UMDZAA9,75_OutFeed,2,5,phishing,170,0,100,5,4/3/2019 16:01,0,13
A124E03UMDZAA9,75_OutFeed,2,6,phishing,20,1,99,6,4/3/2019 16:01,1,14
A124E03UMDZAA9,75_OutFeed,2,7,phishing,89,1,100,6,4/3/2019 16:01,1,15
A124E03UMDZAA9,75_OutFeed,2,8,phishing,93,0,93,5,4/3/2019 16:01,0,15
A124E03UMDZAA9,75_OutFeed,2,9,phishing,52,1,93,5,4/3/2019 16:02,1,16
A124E03UMDZAA9,75_OutFeed,2,10,phishing,104,1,91,6,4/3/2019 16:02,1,17
A124E03UMDZAA9,75_OutFeed,2,11,ham,212,0,92,4,4/3/2019 16:03,1,18
A124E03UMDZAA9,75_OutFeed,2,12,ham,192,0,95,5,4/3/2019 16:03,1,19
A124E03UMDZAA9,75_OutFeed,2,13,phishing,81,1,94,6,4/3/2019 16:03,1,20
A124E03UMDZAA9,75_OutFeed,2,14,phishing,130,1,100,6,4/3/2019 16:03,1,21
A124E03UMDZAA9,75_OutFeed,2,15,phishing,79,1,100,5,4/3/2019 16:03,1,22
A124E03UMDZAA9,75_OutFeed,2,16,phishing,28,1,95,6,4/3/2019 16:04,1,23
A124E03UMDZAA9,75_OutFeed,2,17,phishing,160,1,94,5,4/3/2019 16:04,1,24
A124E03UMDZAA9,75_OutFeed,2,18,phishing,115,0,95,6,4/3/2019 16:04,0,24
A124E03UMDZAA9,75_OutFeed,2,19,phishing,67,1,88,6,4/3/2019 16:04,1,25
A124E03UMDZAA9,75_OutFeed,2,20,phishing,166,0,98,5,4/3/2019 16:04,0,25
A124E03UMDZAA9,75_OutFeed,2,21,ham,223,1,86,6,4/3/2019 16:05,0,25
A124E03UMDZAA9,75_OutFeed,2,22,phishing,14,0,85,5,4/3/2019 16:05,0,25
A124E03UMDZAA9,75_OutFeed,2,23,ham,207,0,83,5,4/3/2019 16:05,1,26
A124E03UMDZAA9,75_OutFeed,2,24,phishing,49,0,98,6,4/3/2019 16:05,0,26
A124E03UMDZAA9,75_OutFeed,2,25,phishing,91,1,100,6,4/3/2019 16:06,1,27
A124E03UMDZAA9,75_OutFeed,2,26,ham,237,1,92,5,4/3/2019 16:06,0,27
A124E03UMDZAA9,75_OutFeed,2,27,phishing,62,0,87,5,4/3/2019 16:06,0,27
A124E03UMDZAA9,75_OutFeed,2,28,phishing,144,0,99,5,4/3/2019 16:06,0,27
A124E03UMDZAA9,75_OutFeed,2,29,phishing,61,1,100,5,4/3/2019 16:06,1,28
A124E03UMDZAA9,75_OutFeed,2,30,ham,213,0,77,4,4/3/2019 16:06,1,29
A124E03UMDZAA9,75_OutFeed,2,31,phishing,37,1,82,6,4/3/2019 16:07,1,30
A124E03UMDZAA9,75_OutFeed,2,32,phishing,134,0,76,5,4/3/2019 16:07,0,30
A124E03UMDZAA9,75_OutFeed,2,33,ham,234,1,87,5,4/3/2019 16:07,0,30
A124E03UMDZAA9,75_OutFeed,2,34,phishing,38,0,93,6,4/3/2019 16:07,0,30
A124E03UMDZAA9,75_OutFeed,2,35,phishing,119,1,89,5,4/3/2019 16:07,1,31
A124E03UMDZAA9,75_OutFeed,2,36,phishing,131,0,100,1,4/3/2019 16:08,0,31
A124E03UMDZAA9,75_OutFeed,2,37,phishing,137,1,98,5,4/3/2019 16:08,1,32
A124E03UMDZAA9,75_OutFeed,2,38,phishing,90,0,80,5,4/3/2019 16:08,0,32
A124E03UMDZAA9,75_OutFeed,2,39,phishing,96,1,95,5,4/3/2019 16:08,1,33
A124E03UMDZAA9,75_OutFeed,2,40,ham,194,0,90,5,4/3/2019 16:08,1,34
A124E03UMDZAA9,75_OutFeed,2,ch11,check,240,1,100,6,4/3/2019 16:02,1,17
A124E03UMDZAA9,75_OutFeed,2,ch21,check,241,1,100,5,4/3/2019 16:05,0,25
A124E03UMDZAA9,75_OutFeed,3,1,ham,216,0,92,5,4/3/2019 16:08,1,35
A124E03UMDZAA9,75_OutFeed,3,2,ham,214,0,83,5,4/3/2019 16:08,1,36
A124E03UMDZAA9,75_OutFeed,3,3,ham,202,1,95,5,4/3/2019 16:09,0,36
A124E03UMDZAA9,75_OutFeed,3,4,phishing,180,1,95,5,4/3/2019 16:09,1,37
A124E03UMDZAA9,75_OutFeed,3,5,ham,204,0,74,5,4/3/2019 16:09,1,38
A124E03UMDZAA9,75_OutFeed,3,6,ham,226,0,75,5,4/3/2019 16:09,1,39
A124E03UMDZAA9,75_OutFeed,3,7,ham,190,1,98,5,4/3/2019 16:09,0,39
A124E03UMDZAA9,75_OutFeed,3,8,ham,215,1,84,5,4/3/2019 16:09,0,39
A124E03UMDZAA9,75_OutFeed,3,9,ham,208,0,81,5,4/3/2019 16:09,1,40
A124E03UMDZAA9,75_OutFeed,3,10,phishing,177,1,83,6,4/3/2019 16:09,1,41
A12HZGOZQD5YK7,25_OutFeed,1,1,ham,189,0,58,5,4/3/2019 15:48,1,1
A12HZGOZQD5YK7,25_OutFeed,1,2,ham,226,1,79,5,4/3/2019 15:49,0,1
A12HZGOZQD5YK7,25_OutFeed,1,3,ham,216,1,98,5,4/3/2019 15:50,0,1
A12HZGOZQD5YK7,25_OutFeed,1,4,phishing,178,0,87,4,4/3/2019 15:50,0,1
A12HZGOZQD5YK7,25_OutFeed,1,5,ham,193,1,82,4,4/3/2019 15:51,0,1
A12HZGOZQD5YK7,25_OutFeed,1,6,ham,238,0,96,4,4/3/2019 15:52,1,2
A12HZGOZQD5YK7,25_OutFeed,1,7,ham,222,1,73,3,4/3/2019 15:53,0,2
A12HZGOZQD5YK7,25_OutFeed,1,8,phishing,181,1,100,6,4/3/2019 15:54,1,3
A12HZGOZQD5YK7,25_OutFeed,1,9,ham,212,1,100,5,4/3/2019 15:54,0,3
A12HZGOZQD5YK7,25_OutFeed,1,10,ham,190,0,70,4,4/3/2019 15:55,1,4
A12HZGOZQD5YK7,25_OutFeed,2,1,ham,197,1,67,4,4/3/2019 15:55,0,4
A12HZGOZQD5YK7,25_OutFeed,2,2,ham,213,1,60,4,4/3/2019 15:56,0,4
A12HZGOZQD5YK7,25_OutFeed,2,3,ham,229,1,98,4,4/3/2019 15:57,0,4
A12HZGOZQD5YK7,25_OutFeed,2,4,phishing,176,1,69,5,4/3/2019 15:58,1,5
A12HZGOZQD5YK7,25_OutFeed,2,5,phishing,121,1,100,6,4/3/2019 15:59,1,6
A12HZGOZQD5YK7,25_OutFeed,2,6,ham,223,1,52,3,4/3/2019 16:00,0,6
A12HZGOZQD5YK7,25_OutFeed,2,7,ham,224,0,95,4,4/3/2019 16:01,1,7
A12HZGOZQD5YK7,25_OutFeed,2,8,ham,237,0,98,4,4/3/2019 16:01,1,8
A12HZGOZQD5YK7,25_OutFeed,2,9,ham,203,0,51,4,4/3/2019 16:02,1,9
A12HZGOZQD5YK7,25_OutFeed,2,10,ham,210,0,95,4,4/3/2019 16:04,1,10
A12HZGOZQD5YK7,25_OutFeed,2,11,ham,227,0,51,4,4/3/2019 16:05,1,11
A12HZGOZQD5YK7,25_OutFeed,2,12,ham,214,0,52,4,4/3/2019 16:06,1,12
A12HZGOZQD5YK7,25_OutFeed,2,13,phishing,128,1,90,4,4/3/2019 16:07,1,13
A12HZGOZQD5YK7,25_OutFeed,2,14,ham,231,0,64,4,4/3/2019 16:09,1,14
A12HZGOZQD5YK7,25_OutFeed,2,15,ham,225,0,80,4,4/3/2019 16:10,1,15
A12HZGOZQD5YK7,25_OutFeed,2,16,ham,230,1,64,4,4/3/2019 16:10,0,15
A12HZGOZQD5YK7,25_OutFeed,2,17,ham,188,0,52,4,4/3/2019 16:12,1,16
A12HZGOZQD5YK7,25_OutFeed,2,18,ham,209,0,95,4,4/3/2019 16:12,1,17
A12HZGOZQD5YK7,25_OutFeed,2,19,ham,235,0,97,3,4/3/2019 16:13,1,18
A12HZGOZQD5YK7,25_OutFeed,2,20,ham,221,0,98,3,4/3/2019 16:14,1,19
A12HZGOZQD5YK7,25_OutFeed,2,21,ham,199,0,99,3,4/3/2019 16:14,1,20
A12HZGOZQD5YK7,25_OutFeed,2,22,phishing,109,1,100,6,4/3/2019 16:15,1,21
A12HZGOZQD5YK7,25_OutFeed,2,23,phishing,80,1,82,4,4/3/2019 16:16,1,22
A12HZGOZQD5YK7,25_OutFeed,2,24,ham,217,0,57,4,4/3/2019 16:17,1,23
A12HZGOZQD5YK7,25_OutFeed,2,25,ham,196,0,80,3,4/3/2019 16:17,1,24
A12HZGOZQD5YK7,25_OutFeed,2,26,ham,228,0,53,3,4/3/2019 16:18,1,25
A12HZGOZQD5YK7,25_OutFeed,2,27,ham,187,1,55,3,4/3/2019 16:19,0,25
A12HZGOZQD5YK7,25_OutFeed,2,28,ham,232,0,99,3,4/3/2019 16:19,1,26
A12HZGOZQD5YK7,25_OutFeed,2,29,ham,215,1,65,3,4/3/2019 16:20,0,26
A12HZGOZQD5YK7,25_OutFeed,2,30,ham,233,0,95,3,4/3/2019 16:20,1,27
A12HZGOZQD5YK7,25_OutFeed,2,31,phishing,163,1,100,6,4/3/2019 16:20,1,28
A12HZGOZQD5YK7,25_OutFeed,2,32,phishing,106,1,100,6,4/3/2019 16:21,1,29
A12HZGOZQD5YK7,25_OutFeed,2,33,phishing,24,1,85,4,4/3/2019 16:21,1,30
A12HZGOZQD5YK7,25_OutFeed,2,34,ham,202,0,96,4,4/3/2019 16:21,1,31
A12HZGOZQD5YK7,25_OutFeed,2,35,ham,218,0,62,3,4/3/2019 16:22,1,32
A12HZGOZQD5YK7,25_OutFeed,2,36,ham,219,0,52,3,4/3/2019 16:22,1,33
A12HZGOZQD5YK7,25_OutFeed,2,37,phishing,29,1,100,6,4/3/2019 16:22,1,34
A12HZGOZQD5YK7,25_OutFeed,2,38,phishing,58,1,100,6,4/3/2019 16:23,1,35
A12HZGOZQD5YK7,25_OutFeed,2,39,ham,220,1,51,4,4/3/2019 16:24,0,35
A12HZGOZQD5YK7,25_OutFeed,2,40,ham,234,0,90,4,4/3/2019 16:24,1,36
A12HZGOZQD5YK7,25_OutFeed,2,ch10,check,240,1,100,6,4/3/2019 16:03,1,9
A12HZGOZQD5YK7,25_OutFeed,2,ch24,check,241,1,100,5,4/3/2019 16:16,1,22
A12HZGOZQD5YK7,25_OutFeed,3,1,ham,236,0,83,3,4/3/2019 16:24,1,37
A12HZGOZQD5YK7,25_OutFeed,3,2,ham,239,0,100,4,4/3/2019 16:25,1,38
A12HZGOZQD5YK7,25_OutFeed,3,3,ham,189,0,97,4,4/3/2019 16:25,1,39
A12HZGOZQD5YK7,25_OutFeed,3,4,phishing,177,1,100,6,4/3/2019 16:25,1,40
A12HZGOZQD5YK7,25_OutFeed,3,5,ham,205,1,78,3,4/3/2019 16:26,0,40
A12HZGOZQD5YK7,25_OutFeed,3,6,phishing,179,1,100,6,4/3/2019 16:26,1,41
A12HZGOZQD5YK7,25_OutFeed,3,7,ham,204,0,92,3,4/3/2019 16:26,1,42
A12HZGOZQD5YK7,25_OutFeed,3,8,ham,191,0,97,4,4/3/2019 16:26,1,43
A12HZGOZQD5YK7,25_OutFeed,3,9,ham,200,0,86,4,4/3/2019 16:27,1,44
A12HZGOZQD5YK7,25_OutFeed,3,10,ham,206,0,91,3,4/3/2019 16:27,1,45
A13FUEPWBCLBUY,75_OutFeed,1,1,ham,202,0,100,4,6/3/2019 13:39,1,1
A13FUEPWBCLBUY,75_OutFeed,1,2,phishing,186,0,80,4,6/3/2019 13:47,0,1
A13FUEPWBCLBUY,75_OutFeed,1,3,ham,195,1,90,5,6/3/2019 13:47,0,1
A13FUEPWBCLBUY,75_OutFeed,1,4,ham,225,1,60,5,6/3/2019 13:49,0,1
A13FUEPWBCLBUY,75_OutFeed,1,5,ham,230,1,75,1,6/3/2019 13:49,0,1
A13FUEPWBCLBUY,75_OutFeed,1,6,ham,224,0,100,4,6/3/2019 13:50,1,2
A13FUEPWBCLBUY,75_OutFeed,1,7,phishing,184,0,90,4,6/3/2019 13:51,0,2
A13FUEPWBCLBUY,75_OutFeed,1,8,ham,239,1,90,5,6/3/2019 13:51,0,2
A13FUEPWBCLBUY,75_OutFeed,1,9,ham,194,1,85,5,6/3/2019 13:51,0,2
A13FUEPWBCLBUY,75_OutFeed,1,10,ham,233,0,75,2,6/3/2019 13:53,1,3
A13FUEPWBCLBUY,75_OutFeed,2,1,phishing,26,1,100,5,6/3/2019 13:54,1,4
A13FUEPWBCLBUY,75_OutFeed,2,2,phishing,5,0,100,2,6/3/2019 13:54,0,4
A13FUEPWBCLBUY,75_OutFeed,2,3,phishing,117,1,100,5,6/3/2019 13:54,1,5
A13FUEPWBCLBUY,75_OutFeed,2,4,ham,214,0,90,2,6/3/2019 13:55,1,6
A13FUEPWBCLBUY,75_OutFeed,2,5,ham,218,0,100,4,6/3/2019 13:56,1,7
A13FUEPWBCLBUY,75_OutFeed,2,6,ham,231,0,100,4,6/3/2019 13:56,1,8
A13FUEPWBCLBUY,75_OutFeed,2,7,phishing,129,1,100,5,6/3/2019 13:57,1,9
A13FUEPWBCLBUY,75_OutFeed,2,8,phishing,173,1,100,5,6/3/2019 13:57,1,10
A13FUEPWBCLBUY,75_OutFeed,2,9,ham,210,0,75,2,6/3/2019 13:59,1,11
A13FUEPWBCLBUY,75_OutFeed,2,10,phishing,169,1,100,5,6/3/2019 13:59,1,12
A13FUEPWBCLBUY,75_OutFeed,2,11,phishing,123,1,100,5,6/3/2019 14:00,1,13
A13FUEPWBCLBUY,75_OutFeed,2,12,phishing,150,0,100,4,6/3/2019 14:00,0,13
A13FUEPWBCLBUY,75_OutFeed,2,13,phishing,78,1,100,5,6/3/2019 14:00,1,14
A13FUEPWBCLBUY,75_OutFeed,2,14,phishing,125,1,90,5,6/3/2019 14:00,1,15
A13FUEPWBCLBUY,75_OutFeed,2,15,phishing,13,1,100,5,6/3/2019 14:02,1,16
A13FUEPWBCLBUY,75_OutFeed,2,16,phishing,18,1,100,5,6/3/2019 14:02,1,17
A13FUEPWBCLBUY,75_OutFeed,2,17,ham,198,0,75,4,6/3/2019 14:02,1,18
A13FUEPWBCLBUY,75_OutFeed,2,18,ham,215,1,80,5,6/3/2019 14:03,0,18
A13FUEPWBCLBUY,75_OutFeed,2,19,phishing,61,1,100,5,6/3/2019 14:03,1,19
A13FUEPWBCLBUY,75_OutFeed,2,20,phishing,162,1,100,5,6/3/2019 14:04,1,20
A13FUEPWBCLBUY,75_OutFeed,2,21,phishing,62,1,100,5,6/3/2019 14:04,1,21
A13FUEPWBCLBUY,75_OutFeed,2,22,phishing,34,1,100,5,6/3/2019 14:04,1,22
A13FUEPWBCLBUY,75_OutFeed,2,23,phishing,76,1,100,5,6/3/2019 14:05,1,23
A13FUEPWBCLBUY,75_OutFeed,2,24,ham,232,1,100,5,6/3/2019 14:05,0,23
A13FUEPWBCLBUY,75_OutFeed,2,25,phishing,24,1,100,5,6/3/2019 14:05,1,24
A13FUEPWBCLBUY,75_OutFeed,2,26,phishing,160,1,90,5,6/3/2019 14:05,1,25
A13FUEPWBCLBUY,75_OutFeed,2,27,phishing,119,1,100,5,6/3/2019 14:06,1,26
A13FUEPWBCLBUY,75_OutFeed,2,28,phishing,146,1,100,5,6/3/2019 14:06,1,27
A13FUEPWBCLBUY,75_OutFeed,2,29,ham,216,1,100,5,6/3/2019 14:07,0,27
A13FUEPWBCLBUY,75_OutFeed,2,30,phishing,108,1,100,5,6/3/2019 14:07,1,28
A13FUEPWBCLBUY,75_OutFeed,2,31,ham,191,1,90,5,6/3/2019 14:07,0,28
A13FUEPWBCLBUY,75_OutFeed,2,32,phishing,112,0,75,4,6/3/2019 14:07,0,28
A13FUEPWBCLBUY,75_OutFeed,2,33,phishing,137,1,100,5,6/3/2019 14:07,1,29
A13FUEPWBCLBUY,75_OutFeed,2,34,phishing,109,1,100,5,6/3/2019 14:08,1,30
A13FUEPWBCLBUY,75_OutFeed,2,35,phishing,1,1,100,5,6/3/2019 14:08,1,31
A13FUEPWBCLBUY,75_OutFeed,2,36,phishing,57,1,100,5,6/3/2019 14:08,1,32
A13FUEPWBCLBUY,75_OutFeed,2,37,phishing,142,1,90,5,6/3/2019 14:08,1,33
A13FUEPWBCLBUY,75_OutFeed,2,38,ham,227,1,100,5,6/3/2019 14:08,0,33
A13FUEPWBCLBUY,75_OutFeed,2,39,phishing,30,1,100,5,6/3/2019 14:10,1,34
A13FUEPWBCLBUY,75_OutFeed,2,40,phishing,139,0,80,4,6/3/2019 14:10,0,34
A13FUEPWBCLBUY,75_OutFeed,2,ch17,check,241,1,100,5,6/3/2019 14:02,1,17
A13FUEPWBCLBUY,75_OutFeed,2,ch9,check,240,1,100,6,6/3/2019 13:58,1,10
A13FUEPWBCLBUY,75_OutFeed,3,1,ham,203,1,90,5,6/3/2019 14:11,0,34
A13FUEPWBCLBUY,75_OutFeed,3,2,ham,211,0,75,4,6/3/2019 14:11,1,35
A13FUEPWBCLBUY,75_OutFeed,3,3,phishing,180,1,100,5,6/3/2019 14:11,1,36
A13FUEPWBCLBUY,75_OutFeed,3,4,ham,219,1,100,5,6/3/2019 14:12,0,36
A13FUEPWBCLBUY,75_OutFeed,3,5,ham,234,1,100,5,6/3/2019 14:12,0,36
A13FUEPWBCLBUY,75_OutFeed,3,6,ham,217,1,75,5,6/3/2019 14:12,0,36
A13FUEPWBCLBUY,75_OutFeed,3,7,ham,196,1,90,5,6/3/2019 14:13,0,36
A13FUEPWBCLBUY,75_OutFeed,3,8,ham,201,1,100,5,6/3/2019 14:13,0,36
A13FUEPWBCLBUY,75_OutFeed,3,9,ham,228,1,90,5,6/3/2019 14:13,0,36
A13FUEPWBCLBUY,75_OutFeed,3,10,phishing,178,1,75,5,6/3/2019 14:13,1,37
A13GGKMPBDKWX6,50_OutFeed,1,1,ham,190,0,100,5,6/3/2019 13:01,1,1
A13GGKMPBDKWX6,50_OutFeed,1,2,ham,237,0,100,5,6/3/2019 13:02,1,2
A13GGKMPBDKWX6,50_OutFeed,1,3,ham,189,0,98,5,6/3/2019 13:02,1,3
A13GGKMPBDKWX6,50_OutFeed,1,4,ham,227,0,78,5,6/3/2019 13:02,1,4
A13GGKMPBDKWX6,50_OutFeed,1,5,phishing,183,0,100,2,6/3/2019 13:02,0,4
A13GGKMPBDKWX6,50_OutFeed,1,6,ham,230,0,68,4,6/3/2019 13:03,1,5
A13GGKMPBDKWX6,50_OutFeed,1,7,ham,232,0,91,5,6/3/2019 13:03,1,6
A13GGKMPBDKWX6,50_OutFeed,1,8,ham,197,0,86,5,6/3/2019 13:03,1,7
A13GGKMPBDKWX6,50_OutFeed,1,9,phishing,177,0,96,2,6/3/2019 13:04,0,7
A13GGKMPBDKWX6,50_OutFeed,1,10,ham,220,0,100,2,6/3/2019 13:04,1,8
A13GGKMPBDKWX6,50_OutFeed,2,1,phishing,72,1,97,6,6/3/2019 13:04,1,9
A13GGKMPBDKWX6,50_OutFeed,2,2,phishing,108,1,96,5,6/3/2019 13:05,1,10
A13GGKMPBDKWX6,50_OutFeed,2,3,ham,211,0,99,5,6/3/2019 13:05,1,11
A13GGKMPBDKWX6,50_OutFeed,2,4,ham,218,1,100,6,6/3/2019 13:05,0,11
A13GGKMPBDKWX6,50_OutFeed,2,5,ham,206,0,99,5,6/3/2019 13:05,1,12
A13GGKMPBDKWX6,50_OutFeed,2,6,ham,233,0,100,5,6/3/2019 13:06,1,13
A13GGKMPBDKWX6,50_OutFeed,2,7,ham,205,0,91,4,6/3/2019 13:06,1,14
A13GGKMPBDKWX6,50_OutFeed,2,8,phishing,135,0,95,5,6/3/2019 13:06,0,14
A13GGKMPBDKWX6,50_OutFeed,2,9,phishing,57,0,96,4,6/3/2019 13:07,0,14
A13GGKMPBDKWX6,50_OutFeed,2,10,ham,191,0,100,5,6/3/2019 13:08,1,15
A13GGKMPBDKWX6,50_OutFeed,2,11,phishing,7,0,95,5,6/3/2019 13:08,0,15
A13GGKMPBDKWX6,50_OutFeed,2,12,ham,202,0,100,5,6/3/2019 13:08,1,16
A13GGKMPBDKWX6,50_OutFeed,2,13,phishing,9,0,98,4,6/3/2019 13:09,0,16
A13GGKMPBDKWX6,50_OutFeed,2,14,ham,216,0,97,5,6/3/2019 13:09,1,17
A13GGKMPBDKWX6,50_OutFeed,2,15,ham,219,0,99,5,6/3/2019 13:09,1,18
A13GGKMPBDKWX6,50_OutFeed,2,16,phishing,125,1,100,6,6/3/2019 13:10,1,19
A13GGKMPBDKWX6,50_OutFeed,2,17,ham,187,0,100,5,6/3/2019 13:11,1,20
A13GGKMPBDKWX6,50_OutFeed,2,18,ham,210,0,100,5,6/3/2019 13:11,1,21
A13GGKMPBDKWX6,50_OutFeed,2,19,phishing,45,0,99,5,6/3/2019 13:11,0,21
A13GGKMPBDKWX6,50_OutFeed,2,20,ham,198,0,100,4,6/3/2019 13:13,1,22
A13GGKMPBDKWX6,50_OutFeed,2,21,phishing,53,1,100,6,6/3/2019 13:13,1,23
A13GGKMPBDKWX6,50_OutFeed,2,22,phishing,88,0,98,2,6/3/2019 13:13,0,23
A13GGKMPBDKWX6,50_OutFeed,2,23,ham,226,1,98,6,6/3/2019 13:13,0,23
A13GGKMPBDKWX6,50_OutFeed,2,24,ham,190,0,99,5,6/3/2019 13:14,1,24
A13GGKMPBDKWX6,50_OutFeed,2,25,ham,238,0,100,5,6/3/2019 13:14,1,25
A13GGKMPBDKWX6,50_OutFeed,2,26,phishing,107,0,99,5,6/3/2019 13:14,0,25
A13GGKMPBDKWX6,50_OutFeed,2,27,ham,221,0,99,4,6/3/2019 13:14,1,26
A13GGKMPBDKWX6,50_OutFeed,2,28,phishing,122,0,100,5,6/3/2019 13:16,0,26
A13GGKMPBDKWX6,50_OutFeed,2,29,ham,224,0,100,5,6/3/2019 13:16,1,27
A13GGKMPBDKWX6,50_OutFeed,2,30,ham,204,1,92,6,6/3/2019 13:17,0,27
A13GGKMPBDKWX6,50_OutFeed,2,31,phishing,148,1,99,6,6/3/2019 13:17,1,28
A13GGKMPBDKWX6,50_OutFeed,2,32,phishing,42,0,97,5,6/3/2019 13:18,0,28
A13GGKMPBDKWX6,50_OutFeed,2,33,phishing,141,1,95,6,6/3/2019 13:18,1,29
